Date,Dhaka AQI,pressure_level,latitude,longitude,co,aermr04,no2,no,go3,pan,c3h8,q,so2,t,r,u,v,pm1_combined,pm2p5_combined,pm10_combined
12/11/2023,236,1000,23.75,90.32,3.57E-07,2.14E-10,1.06E-08,1.00E-25,9.54E-08,2.53E-09,2.15E-09,0.009487722,1.29E-08,295.7849,55.464203,1.5837173,-2.4240618,6.32E-08,7.53E-08,1.09E-07
12/12/2023,195,1000,23.75,90.32,3.06E-07,8.88E-11,1.58E-08,1.00E-25,8.78E-08,2.93E-09,1.86E-09,0.010524418,1.47E-08,295.81226,62.264145,0.5627885,-0.4388541,6.23E-08,7.34E-08,1.06E-07
12/13/2023,227,1000,23.75,90.32,3.32E-07,1.53E-10,1.04E-08,1.00E-25,1.03E-07,2.03E-09,1.72E-09,0.008625977,2.08E-08,295.68774,51.087753,3.4507494,0.33775598,6.24E-08,7.41E-08,1.07E-07
12/14/2023,228,1000,23.75,90.32,3.77E-07,3.23E-10,1.10E-08,1.00E-25,1.18E-07,3.20E-09,2.07E-09,0.007178955,2.16E-08,295.02954,44.884216,0.56674963,-2.625434,8.62E-08,1.03E-07,1.50E-07
12/15/2023,170,1000,23.75,90.32,4.05E-07,2.91E-10,9.72E-09,1.00E-25,1.07E-07,2.88E-09,2.36E-09,0.008751784,1.34E-08,295.53027,51.93039,1.7695789,-2.7094555,7.04E-08,8.42E-08,1.22E-07
12/16/2023,188,1000,23.75,90.32,2.76E-07,9.67E-11,1.26E-08,1.00E-25,1.01E-07,2.85E-09,1.78E-09,0.008712463,1.19E-08,295.50977,52.154587,1.1127882,-1.8221769,6.12E-08,7.22E-08,1.04E-07
12/17/2023,195,1000,23.75,90.32,3.16E-07,1.29E-10,1.17E-08,1.00E-25,1.04E-07,2.91E-09,1.96E-09,0.008841224,1.30E-08,295.47583,52.210495,1.4244509,-1.7205315,5.80E-08,6.88E-08,9.93E-08
12/18/2023,194,1000,23.75,90.32,3.09E-07,6.64E-11,1.58E-08,1.00E-25,1.09E-07,4.34E-09,2.12E-09,0.010180596,2.00E-08,295.5713,60.196228,0.23582387,-0.7917532,6.83E-08,8.00E-08,1.15E-07
12/19/2023,210,1000,23.75,90.32,2.98E-07,1.19E-10,1.17E-08,1.00E-25,1.03E-07,3.77E-09,1.63E-09,0.009457585,1.32E-08,295.60278,55.370758,1.1755791,-1.7907839,5.83E-08,6.86E-08,9.86E-08
12/20/2023,206,1000,23.75,90.32,2.23E-07,2.29E-11,1.78E-08,1.00E-25,9.68E-08,3.86E-09,1.66E-09,0.008981451,2.48E-08,296.22314,50.46141,0.31909484,-1.5031986,5.72E-08,6.70E-08,9.58E-08
12/21/2023,202,1000,23.75,90.32,1.92E-07,1.88E-10,1.71E-08,1.00E-25,8.57E-08,3.20E-09,1.51E-09,0.009279046,2.13E-08,297.1223,50.891907,-0.5450932,-0.25310463,5.71E-08,6.75E-08,9.74E-08
12/22/2023,211,1000,23.75,90.32,1.87E-07,2.83E-10,1.36E-08,1.00E-25,8.28E-08,2.93E-09,1.30E-09,0.010058235,1.71E-08,297.56274,53.538788,-2.2159586,0.35922325,5.38E-08,6.42E-08,9.32E-08
12/23/2023,220,1000,23.75,90.32,2.41E-07,5.46E-11,1.91E-08,1.00E-25,6.60E-08,4.16E-09,1.83E-09,0.0120489,2.32E-08,296.5298,67.39497,-2.8523655,-1.6936789,4.89E-08,5.76E-08,8.33E-08
12/24/2023,218,1000,23.75,90.32,3.24E-07,3.52E-10,1.60E-08,1.00E-25,9.89E-08,3.32E-09,2.16E-09,0.010946538,1.85E-08,296.20776,62.876297,0.995789,1.6553717,6.90E-08,8.27E-08,1.21E-07
12/25/2023,203,1000,23.75,90.32,3.36E-07,3.94E-10,1.55E-08,1.00E-25,1.06E-07,4.55E-09,2.43E-09,0.009934485,2.10E-08,296.32495,56.782806,0.006702002,-0.45504105,8.66E-08,1.03E-07,1.51E-07
12/26/2023,225,1000,23.75,90.32,3.52E-07,4.52E-10,1.82E-08,1.00E-25,1.02E-07,3.66E-09,2.20E-09,0.010956481,2.76E-08,296.38477,61.71582,0.8384487,-1.0722876,9.01E-08,1.08E-07,1.57E-07
12/27/2023,229,1000,23.75,90.32,3.20E-07,3.90E-10,1.89E-08,1.00E-25,1.07E-07,3.85E-09,2.31E-09,0.010863777,2.88E-08,296.70068,60.61502,1.0975237,-0.08484954,8.77E-08,1.05E-07,1.52E-07
12/28/2023,192,1000,23.75,90.32,3.17E-07,1.85E-10,1.94E-08,1.00E-25,1.09E-07,3.74E-09,2.32E-09,0.010323528,2.94E-08,297.11133,56.160202,1.0704317,-0.43830675,7.47E-08,8.83E-08,1.28E-07
12/29/2023,178,1000,23.75,90.32,3.06E-07,6.45E-11,1.51E-08,1.00E-25,1.14E-07,3.20E-09,1.71E-09,0.0104235,1.65E-08,297.0913,56.434235,1.234292,-2.13198,5.02E-08,5.89E-08,8.48E-08
12/30/2023,188,1000,23.75,90.32,2.75E-07,2.84E-11,1.14E-08,1.00E-25,1.02E-07,2.38E-09,1.35E-09,0.010055602,1.09E-08,297.28564,53.820465,2.0135517,-2.9956675,3.63E-08,4.25E-08,6.09E-08
12/31/2023,202,1000,23.75,90.32,2.97E-07,7.05E-11,1.13E-08,1.00E-25,9.72E-08,2.53E-09,1.35E-09,0.010804508,9.55E-09,296.0957,62.90216,1.8222504,-2.4793692,4.26E-08,5.01E-08,7.19E-08
1/1/2024,213,1000,23.75,90.32,3.13E-07,1.43E-10,1.05E-08,1.00E-25,9.42E-08,2.33E-09,1.51E-09,0.010296434,8.13E-09,295.58105,60.523254,2.4628754,-2.341528,4.64E-08,5.48E-08,7.89E-08
1/2/2024,214,1000,23.75,90.32,3.35E-07,2.44E-10,1.16E-08,1.00E-25,1.10E-07,3.32E-09,1.70E-09,0.009403653,1.03E-08,294.65503,58.289246,1.641983,-2.185463,5.64E-08,6.67E-08,9.59E-08
1/3/2024,188,1000,23.75,90.32,3.24E-07,5.55E-10,1.95E-08,1.00E-25,1.03E-07,3.67E-09,1.89E-09,0.009564746,2.00E-08,294.86353,58.970215,0.58575433,-1.0013838,7.25E-08,8.62E-08,1.25E-07
1/4/2024,225,1000,23.75,90.32,3.50E-07,1.25E-10,1.36E-08,1.00E-25,9.98E-08,3.28E-09,1.69E-09,0.009915933,1.09E-08,295.20996,59.757782,1.4594841,-0.29183418,5.65E-08,6.63E-08,9.54E-08
1/5/2024,276,1000,23.75,90.32,3.25E-07,4.04E-10,1.26E-08,1.00E-25,9.79E-08,2.43E-09,1.49E-09,0.009001538,1.21E-08,295.95703,51.564133,1.0597811,-1.2406158,6.32E-08,7.57E-08,1.11E-07
1/6/2024,205,1000,23.75,90.32,2.94E-07,1.94E-10,1.03E-08,1.00E-25,8.97E-08,1.74E-09,1.25E-09,0.008508425,7.70E-09,295.71484,49.48291,2.1460161,-2.5889626,4.38E-08,5.23E-08,7.68E-08
1/7/2024,200,1000,23.75,90.32,3.20E-07,2.01E-10,1.02E-08,1.00E-25,8.63E-08,2.02E-09,1.42E-09,0.009140704,9.01E-09,295.72314,52.954132,2.8951101,-2.9086723,5.07E-08,6.09E-08,8.96E-08
1/8/2024,206,1000,23.75,90.32,4.30E-07,3.10E-10,8.73E-09,1.00E-25,9.40E-08,1.98E-09,2.13E-09,0.010109562,8.46E-09,295.36768,60.13733,4.1356564,-3.0641556,7.53E-08,9.16E-08,1.37E-07
1/9/2024,206,1000,23.75,90.32,4.02E-07,2.83E-10,9.62E-09,1.00E-25,8.74E-08,1.77E-09,1.89E-09,0.009594597,8.38E-09,294.64722,60.11856,3.8191128,-2.3618774,6.81E-08,8.25E-08,1.22E-07
1/10/2024,228,1000,23.75,90.32,4.21E-07,1.96E-10,1.19E-08,1.00E-25,9.98E-08,3.18E-09,2.52E-09,0.009831376,1.36E-08,294.56226,61.65381,3.0131407,-1.0607109,6.83E-08,8.23E-08,1.21E-07
1/11/2024,212,1000,23.75,90.32,4.04E-07,2.56E-10,9.65E-09,1.00E-25,9.64E-08,2.81E-09,2.17E-09,0.008562297,9.55E-09,293.33374,57.716965,1.8161802,-3.0933943,5.98E-08,7.23E-08,1.06E-07
1/12/2024,228,1000,23.75,90.32,3.58E-07,2.19E-10,1.07E-08,1.00E-25,8.95E-08,3.01E-09,2.00E-09,0.008267015,8.07E-09,292.3828,59.535187,2.137185,-3.3809843,5.75E-08,6.91E-08,1.01E-07
1/13/2024,183,1000,23.75,90.32,4.07E-07,3.02E-10,1.24E-08,1.00E-25,9.36E-08,3.33E-09,2.26E-09,0.009690579,1.05E-08,293.12695,65.84357,1.8573933,-2.625904,6.91E-08,8.33E-08,1.21E-07
1/14/2024,185,1000,23.75,90.32,3.14E-07,2.65E-10,2.34E-08,1.00E-25,8.04E-08,3.51E-09,1.98E-09,0.008661233,2.19E-08,293.12427,60.10222,-0.91764086,-0.12310487,7.55E-08,9.02E-08,1.31E-07
1/15/2024,188,1000,23.75,90.32,3.11E-07,2.95E-10,1.75E-08,1.00E-25,9.42E-08,3.35E-09,1.77E-09,0.007608384,1.60E-08,292.281,55.58902,2.5632935,-0.4545734,6.39E-08,7.67E-08,1.12E-07
1/16/2024,196,1000,23.75,90.32,3.40E-07,3.14E-10,1.45E-08,1.00E-25,9.15E-08,3.32E-09,1.78E-09,0.006968141,1.30E-08,291.3125,54.605255,1.7734003,-1.3625059,5.96E-08,7.22E-08,1.06E-07
1/17/2024,215,1000,23.75,90.32,3.48E-07,3.69E-10,1.81E-08,1.00E-25,9.94E-08,4.17E-09,1.88E-09,0.007138219,2.18E-08,290.9248,56.108047,-0.84312326,-1.7196007,8.16E-08,1.00E-07,1.49E-07
1/18/2024,235,1000,23.75,90.32,3.84E-07,3.10E-10,2.16E-08,3.00E-12,1.01E-07,5.59E-09,2.33E-09,0.008748986,3.21E-08,292.53882,62.348434,0.98715997,-0.7144409,9.02E-08,1.10E-07,1.63E-07
1/19/2024,233,1000,23.75,90.32,4.27E-07,2.32E-10,1.17E-08,1.00E-25,9.47E-08,2.12E-09,1.80E-09,0.00936348,9.89E-09,293.9807,60.916992,2.5879908,-2.910262,6.75E-08,8.19E-08,1.21E-07
1/20/2024,233,1000,23.75,90.32,4.03E-07,4.80E-10,1.13E-08,1.00E-25,9.26E-08,1.89E-09,1.65E-09,0.008963291,9.17E-09,293.8479,59.15532,3.7269325,-0.79920447,7.22E-08,9.04E-08,1.38E-07
1/21/2024,244,1000,23.75,90.32,4.48E-07,3.49E-10,1.38E-08,7.44E-15,1.04E-07,3.56E-09,2.51E-09,0.009104773,2.50E-08,293.23657,62.336746,2.7944107,-0.6340987,8.14E-08,1.03E-07,1.60E-07
1/22/2024,233,1000,23.75,90.32,3.85E-07,1.14E-09,9.50E-09,5.22E-14,1.07E-07,3.61E-09,1.70E-09,0.007847149,7.84E-09,291.78784,58.092148,2.1870909,-2.3307629,8.07E-08,1.09E-07,1.68E-07
1/23/2024,251,1000,23.75,90.32,4.08E-07,7.93E-10,1.60E-08,2.00E-12,1.05E-07,3.51E-09,1.97E-09,0.008347243,1.28E-08,293.48047,56.073868,2.0358772,0.09108621,8.18E-08,1.05E-07,1.60E-07
1/24/2024,261,1000,23.75,90.32,4.28E-07,7.66E-10,1.40E-08,4.16E-12,1.12E-07,4.79E-09,2.53E-09,0.008310508,1.83E-08,292.61084,58.49353,3.1442194,2.465248,6.97E-08,8.99E-08,1.37E-07
1/25/2024,296,1000,23.75,90.32,4.58E-07,8.56E-10,1.26E-08,4.79E-12,1.14E-07,4.17E-09,2.34E-09,0.009170428,1.90E-08,293.32324,62.054092,1.9643707,-2.6835985,9.03E-08,1.16E-07,1.76E-07
1/26/2024,246,1000,23.75,90.32,4.15E-07,4.22E-10,8.94E-09,5.96E-12,1.01E-07,2.53E-09,1.99E-09,0.007440079,9.15E-09,292.91772,51.90271,5.4380674,-2.1448355,5.05E-08,6.31E-08,9.45E-08
1/27/2024,242,1000,23.75,90.32,4.66E-07,7.85E-10,8.36E-09,7.35E-12,9.91E-08,2.50E-09,1.91E-09,0.007447317,8.02E-09,293.3418,51.113007,3.4276133,-2.8339424,5.96E-08,7.52E-08,1.12E-07
1/28/2024,205,1000,23.75,90.32,3.59E-07,6.21E-10,8.62E-09,9.29E-12,1.03E-07,2.03E-09,1.70E-09,0.005683098,8.96E-09,294.08398,37.262314,3.5756636,-1.9154682,5.82E-08,7.34E-08,1.11E-07
1/29/2024,212,1000,23.75,90.32,4.11E-07,5.41E-10,1.20E-08,1.19E-11,1.24E-07,3.08E-09,2.00E-09,0.006489776,1.36E-08,294.6819,41.138153,1.8450336,-0.7425945,6.96E-08,8.79E-08,1.38E-07
1/30/2024,296,1000,23.75,90.32,5.22E-07,4.52E-10,1.70E-08,1.03E-11,1.64E-07,6.30E-09,3.12E-09,0.007831108,4.34E-08,295.45923,46.39978,-2.024828,1.7283792,1.21E-07,1.54E-07,2.50E-07
1/31/2024,252,1000,23.75,90.32,3.82E-07,3.85E-10,1.23E-08,7.13E-12,1.06E-07,2.04E-09,1.83E-09,0.011246119,1.72E-08,295.20264,68.115295,1.0496855,2.2566748,8.01E-08,1.03E-07,1.63E-07
2/1/2024,225,1000,23.75,90.32,4.25E-07,5.22E-10,1.56E-08,5.09E-12,8.56E-08,4.05E-09,2.65E-09,0.011956651,1.89E-08,294.57642,73.54704,2.021162,1.7636585,7.70E-08,1.01E-07,1.62E-07
2/2/2024,225,1000,23.75,90.32,3.27E-07,4.41E-10,1.25E-08,1.67E-11,8.74E-08,1.98E-09,1.83E-09,0.01159912,1.09E-08,296.15942,65.65596,1.8546476,2.5089912,6.97E-08,8.84E-08,1.38E-07
2/3/2024,204,1000,23.75,90.32,2.75E-07,6.78E-10,9.42E-09,2.49E-11,9.14E-08,1.29E-09,1.43E-09,0.005994316,9.24E-09,296.52197,33.40103,4.0991535,0.25986528,4.41E-08,5.95E-08,9.67E-08
2/4/2024,217,1000,23.75,90.32,2.74E-07,5.33E-10,8.66E-09,2.09E-11,1.05E-07,2.09E-09,1.51E-09,0.006387491,1.34E-08,296.4834,35.456253,3.9573107,-0.8847327,4.57E-08,6.01E-08,9.81E-08
2/5/2024,229,1000,23.75,90.32,3.71E-07,5.54E-10,1.15E-08,2.18E-11,1.29E-07,3.61E-09,2.18E-09,0.008205362,2.61E-08,297.22095,43.801636,2.5643415,-1.21245,6.76E-08,8.84E-08,1.46E-07
2/6/2024,194,1000,23.75,90.32,3.46E-07,9.63E-10,1.91E-08,4.68E-11,9.36E-08,3.54E-09,2.48E-09,0.012102705,2.11E-08,295.86108,70.7619,1.3801384,1.6214075,7.73E-08,1.09E-07,1.89E-07
2/7/2024,181,1000,23.75,90.32,2.24E-07,8.76E-10,9.31E-09,3.46E-11,9.36E-08,1.84E-09,1.38E-09,0.007276457,9.75E-09,295.57007,42.40555,3.7420874,-1.8548527,3.40E-08,5.03E-08,7.78E-08
2/8/2024,179,1000,23.75,90.32,2.47E-07,4.59E-10,9.13E-09,2.78E-11,1.16E-07,3.16E-09,1.41E-09,0.00618282,1.16E-08,294.28613,39.999435,2.2711,-1.4845476,5.35E-08,6.74E-08,9.89E-08
2/9/2024,178,1000,23.75,90.32,2.79E-07,4.48E-10,8.43E-09,2.78E-11,1.12E-07,3.13E-09,1.58E-09,0.005590256,9.53E-09,294.34448,35.61853,3.181219,-2.3844538,4.73E-08,5.99E-08,9.07E-08
2/10/2024,211,1000,23.75,90.32,3.59E-07,6.23E-10,8.02E-09,2.39E-11,1.19E-07,3.10E-09,1.64E-09,0.00829573,6.12E-09,296.1172,47.277145,4.027446,-2.753024,5.26E-08,6.82E-08,9.83E-08
2/11/2024,250,1000,23.75,90.32,3.76E-07,4.96E-10,7.32E-09,1.73E-11,1.45E-07,3.32E-09,1.78E-09,0.008318983,7.84E-09,297.5642,42.99762,3.6940784,-2.0949965,6.13E-08,7.68E-08,1.10E-07
2/12/2024,202,1000,23.75,90.32,3.10E-07,4.13E-10,1.14E-08,2.53E-11,1.54E-07,3.42E-09,1.58E-09,0.006602902,1.26E-08,298.3308,33.35341,1.7002268,0.015795931,7.08E-08,8.73E-08,1.28E-07
2/13/2024,208,1000,23.75,90.32,3.07E-07,4.37E-10,1.01E-08,1.64E-11,1.31E-07,3.26E-09,1.87E-09,0.007996846,1.24E-08,297.86108,41.94998,4.2316065,-1.6069708,5.36E-08,7.01E-08,1.10E-07
2/14/2024,259,1000,23.75,90.32,3.57E-07,3.78E-10,1.44E-08,2.26E-11,1.43E-07,4.17E-09,2.02E-09,0.009273414,2.57E-08,298.70093,45.428284,0.62043804,-1.1294403,8.72E-08,1.12E-07,1.75E-07
2/15/2024,242,1000,23.75,90.32,3.78E-07,4.70E-10,1.48E-08,3.55E-11,1.26E-07,3.26E-09,2.01E-09,0.0109949,1.89E-08,298.81787,53.013733,1.3784475,-1.3974981,9.18E-08,1.19E-07,1.89E-07
2/16/2024,199,1000,23.75,90.32,2.90E-07,4.69E-10,8.45E-09,5.07E-11,8.06E-08,7.74E-10,1.34E-09,0.007969327,5.38E-09,298.97217,37.945847,4.992898,-2.5495796,3.87E-08,5.23E-08,8.48E-08
2/17/2024,205,1000,23.75,90.32,3.00E-07,3.06E-10,9.52E-09,4.46E-11,1.02E-07,1.65E-09,1.98E-09,0.007246412,1.09E-08,298.1621,36.655106,3.9543877,-0.95587015,4.83E-08,6.03E-08,8.95E-08
2/18/2024,224,1000,23.75,90.32,2.78E-07,2.55E-10,1.02E-08,3.64E-11,1.32E-07,2.46E-09,1.42E-09,0.006186061,1.97E-08,299.05664,30.209976,-0.050528657,-0.47532046,7.99E-08,9.76E-08,1.45E-07
2/19/2024,231,1000,23.75,90.32,3.28E-07,3.17E-10,1.07E-08,3.27E-11,1.36E-07,3.14E-09,1.69E-09,0.009017736,1.84E-08,299.61914,42.372147,0.14217365,1.2261295,9.09E-08,1.14E-07,1.74E-07
2/20/2024,175,1000,23.75,90.32,3.70E-07,2.90E-10,1.60E-08,8.21E-11,8.45E-08,1.97E-09,2.21E-09,0.015307784,9.31E-09,300.01172,69.1293,0.6041295,3.769453,7.15E-08,9.15E-08,1.42E-07
2/21/2024,188,1000,23.75,90.32,3.46E-07,4.02E-10,1.47E-08,4.94E-11,1.29E-07,3.62E-09,2.47E-09,0.010163333,1.82E-08,301.57788,42.061615,-0.5611501,0.75131035,7.08E-08,8.84E-08,1.41E-07
2/22/2024,152,1000,23.75,90.32,3.11E-07,1.62E-10,1.52E-08,6.67E-11,7.05E-08,2.49E-09,1.97E-09,0.013806231,9.53E-09,293.50146,93.420395,-2.895708,-2.5856953,3.42E-08,4.22E-08,6.24E-08
2/23/2024,167,1000,23.75,90.32,2.67E-07,8.62E-10,1.56E-08,5.68E-11,1.20E-07,4.26E-09,1.84E-09,0.010469124,2.11E-08,298.64917,50.38867,-1.7268543,1.176878,6.77E-08,9.02E-08,1.45E-07
2/24/2024,162,1000,23.75,90.32,2.67E-07,9.86E-10,1.13E-08,3.49E-11,1.50E-07,5.47E-09,1.43E-09,0.009603433,2.06E-08,298.51636,48.27246,-1.3710995,-2.8149796,5.89E-08,8.32E-08,1.37E-07
2/25/2024,144,1000,23.75,90.32,2.52E-07,1.48E-09,1.48E-08,8.27E-11,9.49E-08,2.72E-09,1.41E-09,0.009367988,1.63E-08,295.34717,56.879517,-2.4301682,-0.99736756,5.41E-08,7.86E-08,1.24E-07
2/26/2024,148,1000,23.75,90.32,2.29E-07,7.82E-10,9.62E-09,5.38E-11,1.14E-07,1.89E-09,1.31E-09,0.006943218,8.95E-09,298.96387,33.415833,0.57611287,-4.1154375,4.47E-08,6.26E-08,9.83E-08
2/27/2024,182,1000,23.75,90.32,2.97E-07,5.91E-10,1.00E-08,4.73E-11,1.18E-07,2.36E-09,1.72E-09,0.006834082,7.80E-09,298.78394,33.2556,3.1814556,-2.621211,4.65E-08,6.19E-08,9.16E-08
2/28/2024,229,1000,23.75,90.32,4.65E-07,6.27E-10,1.17E-08,4.05E-11,1.51E-07,4.12E-09,2.62E-09,0.010158934,2.95E-08,299.91235,46.48532,2.2635717,-0.528118,7.98E-08,1.06E-07,1.66E-07
2/29/2024,230,1000,23.75,90.32,2.72E-07,5.80E-10,9.43E-09,5.47E-11,1.17E-07,1.91E-09,1.34E-09,0.008175686,1.16E-08,299.8164,37.7592,2.9770718,-1.562213,4.68E-08,6.29E-08,1.02E-07
3/1/2024,173,1000,23.75,90.32,2.67E-07,3.74E-10,9.63E-09,6.49E-11,1.04E-07,1.47E-09,1.44E-09,0.007115644,9.13E-09,300.302,31.25447,2.683529,-2.1853561,3.29E-08,4.37E-08,6.93E-08
3/2/2024,175,1000,23.75,90.32,2.92E-07,3.44E-10,1.03E-08,5.12E-11,1.30E-07,2.56E-09,1.57E-09,0.008205149,1.50E-08,300.66846,35.36731,1.9537582,-0.83911175,5.40E-08,6.76E-08,1.02E-07
3/3/2024,214,1000,23.75,90.32,3.41E-07,3.56E-10,1.08E-08,5.84E-11,1.15E-07,1.83E-09,1.84E-09,0.009741642,1.32E-08,301.4524,40.52664,3.7976532,-2.002286,5.15E-08,6.64E-08,1.04E-07
3/4/2024,173,1000,23.75,90.32,3.00E-07,3.61E-10,1.43E-08,5.68E-11,1.51E-07,6.32E-09,1.82E-09,0.012056638,2.17E-08,300.12402,53.972,-0.28105778,1.4225283,6.68E-08,8.49E-08,1.31E-07
3/5/2024,174,1000,23.75,90.32,2.50E-07,6.37E-10,1.06E-08,7.38E-11,1.09E-07,1.96E-09,1.43E-09,0.010067273,1.04E-08,300.80347,43.677856,2.6214676,-1.0518627,3.87E-08,5.10E-08,7.89E-08
3/6/2024,176,1000,23.75,90.32,2.35E-07,1.63E-10,1.04E-08,7.91E-11,1.12E-07,1.70E-09,1.28E-09,0.00539349,9.99E-09,299.81665,24.954285,2.9581146,-0.51110077,3.19E-08,3.91E-08,5.71E-08
3/7/2024,202,1000,23.75,90.32,3.19E-07,2.87E-10,1.36E-08,5.78E-11,1.06E-07,3.14E-09,2.33E-09,0.006858017,1.25E-08,298.70703,33.888016,2.4580145,-1.1557817,4.55E-08,5.63E-08,8.17E-08
3/8/2024,166,1000,23.75,90.32,2.62E-07,3.69E-10,1.01E-08,7.63E-11,1.10E-07,1.83E-09,1.50E-09,0.00640697,8.58E-09,300.87817,27.641113,2.9463282,-1.7420692,3.37E-08,4.34E-08,6.75E-08
3/9/2024,168,1000,23.75,90.32,2.36E-07,2.87E-10,9.84E-09,7.49E-11,1.14E-07,1.70E-09,1.42E-09,0.005716272,7.94E-09,300.34814,25.327438,3.5833683,-2.2249746,2.58E-08,3.35E-08,5.01E-08
3/10/2024,185,1000,23.75,90.32,2.29E-07,1.61E-10,8.61E-09,6.09E-11,1.23E-07,1.73E-09,1.26E-09,0.005455796,8.38E-09,300.60132,23.332,3.1224642,-3.1543941,2.56E-08,3.18E-08,4.67E-08
3/11/2024,193,1000,23.75,90.32,2.86E-07,2.72E-10,1.00E-08,5.59E-11,1.41E-07,2.36E-09,1.39E-09,0.006570969,8.04E-09,302.24536,25.65129,3.380494,0.49267852,4.23E-08,5.25E-08,7.61E-08
3/12/2024,196,1000,23.75,90.32,3.40E-07,2.42E-10,1.17E-08,7.32E-11,1.20E-07,1.65E-09,1.91E-09,0.010216706,1.73E-08,303.62158,37.803513,2.6191225,2.2649746,5.24E-08,6.60E-08,1.02E-07
3/13/2024,139,1000,23.75,90.32,2.67E-07,3.48E-10,1.19E-08,8.33E-11,1.08E-07,1.67E-09,1.55E-09,0.008707657,1.17E-08,303.50146,32.889877,0.9541736,1.926322,4.22E-08,5.46E-08,8.67E-08
3/14/2024,158,1000,23.75,90.32,2.85E-07,2.73E-10,1.39E-08,8.15E-11,9.85E-08,2.19E-09,1.46E-09,0.01629541,8.95E-09,301.05908,69.586075,1.3391342,1.8588324,5.02E-08,6.61E-08,1.07E-07
3/15/2024,161,1000,23.75,90.32,2.33E-07,5.23E-10,1.03E-08,5.61E-11,1.43E-07,2.67E-09,1.07E-09,0.009303015,1.33E-08,303.761,34.37819,0.31395477,0.33844012,5.89E-08,7.81E-08,1.31E-07
3/16/2024,174,1000,23.75,90.32,2.53E-07,4.56E-10,1.06E-08,5.29E-11,1.14E-07,1.77E-09,1.28E-09,0.012785874,9.92E-09,302.74365,50.528046,1.4687376,2.493204,5.68E-08,7.57E-08,1.21E-07
3/17/2024,136,1000,23.75,90.32,3.03E-07,3.60E-10,1.04E-08,4.81E-11,1.51E-07,3.20E-09,1.49E-09,0.011944592,1.55E-08,304.11108,42.67183,1.1641912,0.5064996,6.21E-08,8.09E-08,1.28E-07
3/18/2024,196,1000,23.75,90.32,3.59E-07,4.74E-10,1.34E-08,4.21E-11,1.86E-07,6.76E-09,2.00E-09,0.012438536,2.52E-08,303.36548,46.455444,-0.56084645,-0.46268994,8.27E-08,1.07E-07,1.70E-07
3/19/2024,191,1000,23.75,90.32,4.28E-07,5.70E-10,1.45E-08,2.05E-11,1.43E-07,5.91E-09,2.54E-09,0.01420626,2.51E-08,300.90503,60.892456,1.65271,0.7088794,8.83E-08,1.16E-07,1.86E-07
3/20/2024,182,1000,23.75,90.32,3.41E-07,6.43E-10,1.39E-08,7.84E-11,8.72E-08,4.55E-09,1.81E-09,0.013666216,1.06E-08,295.167,81.9039,1.505084,-3.592803,5.14E-08,6.79E-08,1.02E-07
3/21/2024,159,1000,23.75,90.32,2.69E-07,3.02E-10,1.52E-08,7.94E-11,8.01E-08,3.58E-09,1.83E-09,0.012483303,9.67E-09,295.70288,72.79704,0.16967392,4.508444,3.66E-08,4.71E-08,7.08E-08
3/22/2024,157,1000,23.75,90.32,3.33E-07,1.76E-10,1.29E-08,8.95E-11,1.28E-07,4.52E-09,1.91E-09,0.010565598,1.46E-08,298.802,52.498077,1.1809311,-0.56383216,4.66E-08,5.70E-08,8.45E-08
3/23/2024,178,1000,23.75,90.32,3.77E-07,2.77E-10,1.74E-08,1.25E-10,1.15E-07,2.86E-09,2.55E-09,0.01112102,1.18E-08,301.37744,46.86322,0.017065138,2.3794308,4.46E-08,5.62E-08,8.84E-08
3/24/2024,150,1000,23.75,90.32,2.98E-07,1.83E-10,1.52E-08,7.13E-11,1.15E-07,3.36E-09,1.89E-09,0.016269583,1.11E-08,299.64136,75.59769,-1.6775379,-2.1836634,4.48E-08,5.68E-08,8.86E-08
3/25/2024,171,1000,23.75,90.32,2.34E-07,3.22E-10,1.07E-08,1.40E-13,9.37E-08,1.60E-09,9.81E-10,0.0135791,9.91E-09,297.30737,73.4346,4.467436,-3.7849836,5.12E-08,6.57E-08,1.07E-07
3/26/2024,133,1000,23.75,90.32,2.53E-07,2.27E-10,1.18E-08,6.56E-11,1.47E-07,3.93E-09,1.42E-09,0.012655955,1.82E-08,302.87158,47.98752,-1.4689684,1.1398125,6.01E-08,7.58E-08,1.17E-07
3/27/2024,165,1000,23.75,90.32,2.55E-07,2.71E-10,1.30E-08,7.06E-11,1.38E-07,4.02E-09,1.48E-09,0.016167037,1.38E-08,302.54443,62.70456,0.2813818,2.2244263,5.95E-08,7.66E-08,1.21E-07
3/28/2024,186,1000,23.75,90.32,3.37E-07,4.37E-10,1.80E-08,1.10E-10,1.21E-07,5.04E-09,2.48E-09,0.015843801,1.47E-08,298.2881,81.26247,-2.2689877,0.5711584,5.40E-08,7.12E-08,1.16E-07
3/29/2024,190,1000,23.75,90.32,3.18E-07,4.58E-10,1.79E-08,1.42E-10,9.33E-08,2.98E-09,2.28E-09,0.01791912,9.84E-09,300.59863,78.26378,-0.6618185,2.5914774,4.90E-08,6.61E-08,1.08E-07
